UID,category,editModifyDate,startDate,endDate,hitRate,time,locationName,onSale,latitude,longitude,endTime,YearType,Period
614244f9d083a31df00134c0,6,,2021-08-01 00:00:00,2021-12-30 00:00:00,1,2021/08/01 06:00:00,員林市（彰化縣）=,N,,,2021/12/30 23:59:00,Past,151
614244f9d083a31df00134c1,6,,2021-08-01 00:00:00,2021-12-30 00:00:00,1,2021/08/01 06:00:00,二水鄉（彰化縣）=,N,,,2021/12/30 23:59:00,Past,151
614244f9d083a31df00134c2,6,,2021-09-01 00:00:00,2021-12-30 00:00:00,7,2021/09/01 08:00:00,台灣電力公司彰化營業處,N,,,2021/12/30 17:00:00,Past,120
614244fad083a31df00134c8,6,,2021-09-29 00:00:00,2021-12-31 00:00:00,6,2021/09/29 09:00:00,台灣創價學會秀水藝文中心,N,,,2021/12/31 17:00:00,Past,93
61424504d083a31df001350c,19,,2021-09-18 00:00:00,2021-12-26 00:00:00,85,2021/09/18 10:00:00,鹿港鎮（彰化縣）=,N,,,2021/12/26 17:00:00,Past,99
61424506d083a31df0013513,6,,2022-01-01 00:00:00,2022-01-01 00:00:00,6,2022/01/01 09:00:00,台灣創價學會秀水藝文中心,N,,,2022/01/01 17:00:00,Future,0
61424506d083a31df0013514,6,,2021-09-01 00:00:00,2021-12-31 00:00:00,2,2021/09/01 06:00:00,彰化市（彰化縣）=,N,,,2021/12/31 23:59:00,Past,121
6142d706aaa3cf0fc41b9937,7,,2022-01-07 00:00:00,2022-05-06 00:00:00,33,2022/01/07 19:00:00,新月藝文沙龍,Y,,,2022/01/07 21:00:00,Future,119
61430248aaa3cf0fc41b9939,6,,2021-08-14 00:00:00,2022-02-20 00:00:00,36,2021/08/14 10:00:00,世界宗教博物館六樓 第一特展區,Y,,,2022/02/20 17:00:00,Past,190
61432512d083a31df0013516,17,,2021-12-11 00:00:00,2021-12-11 00:00:00,39,2021/12/11 19:00:00,後台 Backstage Live,Y,22.6156227,120.2927217,2021/12/11 21:30:00,Past,0
61439648d083a31df0013538,6,,2021-09-29 00:00:00,2021-12-26 00:00:00,24,2021/09/29 09:00:00,臺南市蕭壠文化園區,N,,,2021/12/26 17:00:00,Past,88
61439694d083a31df0013570,6,,2021-10-01 00:00:00,2021-12-30 00:00:00,15,2021/10/01 09:00:00,石碇淡蘭藝文館,N,,,2021/12/30 17:00:00,Past,90
61439695d083a31df0013575,6,,2021-05-08 00:00:00,2021-12-18 00:00:00,14,2021/05/08 14:00:00,國立臺灣美術館,UNKNOWN,,,2021/12/18 17:00:00,Past,224
614496a3d083a31df0013594,1,,2021-12-07 00:00:00,2021-12-07 00:00:00,14,2021/12/07 19:30:00,國家音樂廳,Y,25.036756399999998,121.519047,2021/12/07 21:30:00,Past,0
6144e75bd083a31df001359a,19,,2021-10-01 00:00:00,2021-12-24 00:00:00,14,2021/10/01 09:00:00,高雄市立圖書館永安分館,Y,22.8159848,120.2244381,2021/12/24 11:00:00,Past,84
6144e831d083a31df00135b9,6,,2021-12-03 00:00:00,2021-12-13 00:00:00,8,2021/12/03 11:00:00,新光三越信義新天地A9館,N,,,2021/12/13 22:00:00,Past,10
6144e837d083a31df00135c1,6,,2021-10-06 00:00:00,2021-12-31 00:00:00,20,2021/10/06 09:30:00,中央研究院歷史語言研究所歷史文物陳列館,N,,,2021/12/31 16:30:00,Past,86
6144e839d083a31df00135ce,6,,2021-01-01 00:00:00,2021-12-31 00:00:00,13,2021/01/01 10:00:00,國立成功大學博物館,N,,,2021/12/31 17:00:00,Past,364
6144e83ad083a31df00135d1,7,,2021-10-30 00:00:00,2021-12-11 00:00:00,9,2021/10/30 14:00:00,臺南市奇美博物館,Y,,,2021/12/11 16:00:00,Past,42
6144e83bd083a31df00135d6,2,,2022-02-19 00:00:00,2022-02-19 00:00:00,1,2022/02/19 14:30:00,臺中國家歌劇院,Y,24.1630875,120.64043429999998,2022/02/19 21:00:00,Future,0
6144e83bd083a31df00135d7,1,,2021-12-21 00:00:00,2021-12-21 00:00:00,1,2021/12/21 14:30:00,臺南市奇美博物館,Y,,,2021/12/21 16:30:00,Past,0
6144e83bd083a31df00135d8,1,,2022-01-15 00:00:00,2022-01-15 00:00:00,2,2022/01/15 14:30:00,臺南市奇美博物館,Y,,,2022/01/15 16:40:00,Future,0
6144e83cd083a31df00135da,7,,2022-01-15 00:00:00,2022-01-15 00:00:00,2,2022/01/15 14:00:00,臺南市奇美博物館,Y,,,2022/01/15 16:00:00,Future,0
6144e83cd083a31df00135db,1,,2022-04-01 00:00:00,2022-04-01 00:00:00,2,2022/04/01 19:30:00,臺中國家歌劇院,Y,24.1630875,120.64043429999998,2022/04/01 20:30:00,Future,0
6144e83cd083a31df00135dd,1,,2021-01-01 00:00:00,2021-12-31 00:00:00,1,2021/01/01 09:30:00,臺南市奇美博物館,Y,,,2021/12/31 17:30:00,Past,364
6144e83fd083a31df00135ea,6,,2021-09-29 00:00:00,2021-12-31 00:00:00,6,2021/09/29 09:30:00,臺灣創價學會安南藝文中心,N,,,2021/12/31 17:00:00,Past,93
6144e83fd083a31df00135eb,6,,2022-01-01 00:00:00,2022-01-01 00:00:00,1,2022/01/01 09:30:00,臺灣創價學會安南藝文中心,N,,,2022/01/01 17:00:00,Future,0
614b1ce8d083a31df0013637,1,2021/09/23 10:35:33,2021-11-26 00:00:00,2021-12-12 00:00:00,43,2021/11/26 19:30:00,臺灣戲曲中心大表演廳,Y,25.1023211,121.51963459999999,2021/12/12 14:30:00,Past,16
614b6fbdd083a31df001364f,16,,2021-12-31 00:00:00,2021-12-31 00:00:00,0,2021/12/31 00:00:00,,N,,,,Past,0
614b7f32d083a31df001365d,6,,2021-10-01 00:00:00,2021-12-30 00:00:00,10,2021/10/01 10:00:00,三一宅 藝空間,N,,,2021/12/30 18:00:00,Past,90
614b7f36d083a31df0013662,6,,2021-09-01 00:00:00,2021-12-31 00:00:00,9,2021/09/01 08:00:00,北屯區（臺中市）=,N,,,2021/12/31 17:00:00,Past,121
614b7f3fd083a31df001367d,6,,2021-11-24 00:00:00,2021-12-19 00:00:00,11,2021/11/24 09:00:00,苗栗縣政府文化觀光局,N,24.565963,120.8203986,2021/12/19 17:00:00,Past,25
614c6e55d083a31df00136af,6,2021/10/27 11:59:38,2021-09-25 00:00:00,2022-04-20 00:00:00,47,2021/09/25 09:00:00,宜蘭傳藝園區-展示館,N,24.685586999999998,121.824053,2022/04/20 09:00:00,Past,207
614cd005d083a31df00136ca,19,,2021-10-06 00:00:00,2021-12-22 00:00:00,3,2021/10/06 09:00:00,高雄市立圖書館永安分館,Y,22.8159848,120.2244381,2021/12/22 11:00:00,Past,77
614cd062d083a31df00136e1,19,,2021-10-03 00:00:00,2021-12-26 00:00:00,6,2021/10/03 10:30:00,高雄市立圖書館永安分館,Y,22.8159848,120.2244381,2021/12/26 12:30:00,Past,84
614cd096d083a31df00136f4,6,,2021-09-29 00:00:00,2021-12-31 00:00:00,19,2021/09/29 09:30:00,台灣創價學會桃園藝文中心,N,25.0207895,121.2223355,2021/12/31 17:00:00,Past,93
614cd0afd083a31df001371d,6,,2021-10-08 00:00:00,2021-12-19 00:00:00,7,2021/10/08 09:00:00,苗栗縣苗北藝文中心,N,24.6905875,120.8886966,2021/12/19 17:00:00,Past,72
614da3aeaaa33ebf7159b22d,3,,2022-01-01 00:00:00,2022-01-01 00:00:00,34,2022/01/01 14:30:00,衛武營國家藝術文化中心表演聽,Y,,,2022/01/01 15:30:00,Future,0
614db103d083a31df001374d,6,,2021-12-29 00:00:00,2022-04-06 00:00:00,30,2021/12/29 10:00:00,華山1914西一西二館,Y,25.0432788,121.52930049999999,2022/04/06 18:00:00,Past,98
614db116d083a31df001374e,15,,2021-12-24 00:00:00,2021-12-26 00:00:00,42,2021/12/24 09:00:00,iM行動教會奇蹟館,Y,25.035799899999997,121.5748649,2021/12/26 17:00:00,Past,2
614db116d083a31df001374f,15,,2022-01-08 00:00:00,2022-01-15 00:00:00,0,2022/01/08 10:00:00,,N,,,2022/01/15 16:00:00,Future,7
614dbf49d083a31df0013753,6,,2021-11-27 00:00:00,2021-12-15 00:00:00,58,2021/11/27 09:00:00,3樓逸仙藝廊,N,25.039697399999998,121.5603729,2021/12/15 09:00:00,Past,18
614e21f0d083a31df0013789,19,,2021-10-03 00:00:00,2021-12-26 00:00:00,11,2021/10/03 08:30:00,高雄市立圖書館永安分館,Y,22.8159848,120.2244381,2021/12/26 10:30:00,Past,84
614e2251d083a31df00137b7,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,1,2021/10/01 08:00:00,新北市新店地政事務所(8號行動藝術館),N,,,2021/12/31 17:30:00,Past,91
614e2251d083a31df00137b8,6,,2021-09-18 00:00:00,2021-12-31 00:00:00,23,2021/09/18 10:00:00,臺南市美術館2館,Y,,,2021/12/31 18:00:00,Past,104
614e2252d083a31df00137bc,13,,2021-09-09 00:00:00,2021-12-15 00:00:00,27,2021/09/09 05:00:00,臺南市虎頭埤風景區管理所,N,,,2021/12/15 23:59:00,Past,97
614e2252d083a31df00137c0,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,1,2021/10/01 09:00:00,高雄市立圖書館六龜分館,N,23.0063302,120.6549199,2021/12/31 21:00:00,Past,91
614edf7faaa33ebf7159b22e,6,,2021-08-05 00:00:00,2021-12-31 00:00:00,21,2021/08/05 10:00:00,【當代藝術典藏展】劉永明 x 彭雄渾 x Husin Othman,N,,,2021/12/31 19:00:00,Past,148
614fdb71aaa33ebf7159b22f,6,,2021-10-04 00:00:00,2022-01-14 00:00:00,29,2021/10/04 09:00:00,華岡博物館4樓特展廳,N,,,2022/01/14 16:00:00,Past,102
6151fc89d083a31df0013816,1,,2021-12-07 00:00:00,2021-12-07 00:00:00,13,2021/12/07 19:30:00,衛武營國家藝術文化中心表演廳,Y,22.624172,120.3422105,2021/12/07 21:10:00,Past,0
615216a9d083a31df0013828,16,,2022-04-02 00:00:00,2022-04-02 00:00:00,0,2022/04/02 14:30:00,臺中市大墩文化中心,Y,,,2022/04/02 16:30:00,Future,0
615216acd083a31df001383a,6,,2021-10-05 00:00:00,2021-12-12 00:00:00,4,2021/10/05 10:00:00,高雄市立圖書館總館,N,22.6115529,120.30244909999999,2021/12/12 22:00:00,Past,68
6152f70fd083a31df0013857,15,,2021-10-14 00:00:00,2021-12-23 00:00:00,27,2021/10/14 14:30:00,,N,,,2021/12/23 16:30:00,Past,70
61530521d083a31df001385d,15,,2021-12-07 00:00:00,2021-12-21 00:00:00,32,2021/12/07 09:30:00,園區教室二,N,25.036756399999998,121.519047,2021/12/07 09:30:00,Past,14
61531a3bd083a31df001386c,1,,2021-12-14 00:00:00,2021-12-15 00:00:00,6,2021/12/14 19:30:00,國家音樂廳,Y,25.036756399999998,121.519047,2021/12/14 21:30:00,Past,1
6153678cd083a31df0013872,6,,2021-11-26 00:00:00,2021-12-14 00:00:00,9,2021/11/26 10:30:00,高雄市政府文化局﹝高雄市文化中心﹞,N,22.6278944,120.31554059999999,2021/12/14 17:30:00,Past,18
61536793d083a31df0013873,6,,2021-12-24 00:00:00,2021-12-31 00:00:00,8,2021/12/24 10:30:00,高雄市政府文化局﹝高雄市文化中心﹞,N,22.6278944,120.31554059999999,2021/12/31 17:30:00,Past,7
61536794d083a31df0013874,6,,2022-01-01 00:00:00,2022-01-04 00:00:00,6,2022/01/01 10:30:00,高雄市政府文化局﹝高雄市文化中心﹞,N,22.6278944,120.31554059999999,2022/01/04 17:30:00,Future,3
6153680dd083a31df001387f,6,,2021-09-10 00:00:00,2021-12-12 00:00:00,7,2021/09/10 10:30:00,池上穀倉藝術館,N,,,2021/12/12 17:30:00,Past,93
6153681fd083a31df0013880,6,,2021-11-26 00:00:00,2021-12-14 00:00:00,16,2021/11/26 10:30:00,高雄市政府文化局﹝高雄市文化中心﹞,N,22.6278944,120.31554059999999,2021/12/14 17:30:00,Past,18
61536821d083a31df0013881,6,,2021-11-26 00:00:00,2021-12-07 00:00:00,6,2021/11/26 10:30:00,高雄市政府文化局﹝高雄市文化中心﹞,N,22.6278944,120.31554059999999,2021/12/07 17:30:00,Past,11
61536822d083a31df0013882,6,,2021-10-05 00:00:00,2021-12-31 00:00:00,4,2021/10/05 10:00:00,高雄市立圖書館總館,N,22.6115529,120.30244909999999,2021/12/31 22:00:00,Past,87
61536825d083a31df0013886,6,,2021-10-01 00:00:00,2021-12-30 00:00:00,2,2021/10/01 08:30:00,板橋區（新北市）=,N,,,2021/12/30 17:30:00,Past,90
61536828d083a31df001389b,19,,2021-09-29 00:00:00,2021-12-31 00:00:00,4,2021/09/29 09:00:00,臺中市纖維工藝博物館,Y,,,2021/12/31 16:00:00,Past,93
61536829d083a31df001389d,6,,2021-10-16 00:00:00,2021-12-31 00:00:00,18,2021/10/16 09:00:00,臺中市纖維工藝博物館,N,,,2021/12/31 17:00:00,Past,76
61536829d083a31df001389e,6,,2021-10-16 00:00:00,2021-12-31 00:00:00,5,2021/10/16 09:00:00,花蓮縣文化局,Y,,,2021/12/31 17:00:00,Past,76
61543c10aaa36b6747e1624d,6,,2021-12-07 00:00:00,2022-02-06 00:00:00,20,2021/12/07 10:00:00,駁二大義區C7動漫倉庫,Y,,,2022/02/06 20:00:00,Past,61
615457f8d083a31df00138e7,6,2021/11/30 18:11:11,2021-10-23 00:00:00,2022-01-09 00:00:00,75,2021/10/23 09:00:00,101展覽室(101 Gallery),N,24.139665700000002,120.665874,2022/01/09 09:00:00,Past,78
6154b9a4d083a31df001390a,6,,2021-10-01 00:00:00,2021-12-30 00:00:00,1,2021/10/01 08:00:00,新北市三重區公所行政大樓,N,,,2021/12/30 17:30:00,Past,90
6154b9a5d083a31df001390b,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,1,2021/10/01 08:00:00,樹林區（新北市）=,N,,,2021/12/31 17:30:00,Past,91
6154b9a5d083a31df001390d,6,,2022-01-01 00:00:00,2022-03-31 00:00:00,1,2022/01/01 08:00:00,樹林區（新北市）=,N,,,2022/03/31 17:30:00,Future,89
6154b9a6d083a31df001390e,6,,2021-11-18 00:00:00,2021-12-09 00:00:00,9,2021/11/18 12:00:00,ZONE ART 众藝術,N,,,2021/12/09 18:00:00,Past,21
6154b9a9d083a31df0013924,6,,2021-10-01 00:00:00,2021-12-30 00:00:00,2,2021/10/01 09:00:00,新莊區（新北市）=,N,,,2021/12/30 17:00:00,Past,90
6154b9abd083a31df0013934,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,1,2021/10/01 09:00:00,高雄市立圖書館彌陀公園分館,N,22.780227,120.249503,2021/12/31 21:00:00,Past,91
6155510faaa36b6747e1624f,6,,2021-09-30 00:00:00,2022-01-31 00:00:00,17,2021/09/30 00:00:00,線上展隨時免費參與,N,,,2022/01/31 23:59:00,Past,123
6155f10ad083a31df0013950,1,,2021-12-11 00:00:00,2021-12-11 00:00:00,4,2021/12/11 19:30:00,屏東演藝廳音樂廳,Y,22.663760699999997,120.5058301,2021/12/11 20:35:00,Past,0
61560aa1d083a31df0013953,6,,2021-09-29 00:00:00,2021-12-31 00:00:00,7,2021/09/29 09:30:00,臺灣創價學會景陽藝文中心,N,,,2021/12/31 17:00:00,Past,93
61560ae0d083a31df0013957,6,,2021-09-01 00:00:00,2021-12-31 00:00:00,16,2021/09/01 07:00:00,觀音區（桃園市）=,N,,,2021/12/31 15:00:00,Past,121
61560ae8d083a31df001395c,6,,2021-10-06 00:00:00,2021-12-31 00:00:00,7,2021/10/06 09:00:00,太平區（臺中市）=,N,,,2021/12/31 17:00:00,Past,86
61560afcd083a31df0013982,6,,2021-10-23 00:00:00,2021-12-31 00:00:00,10,2021/10/23 09:00:00,羅東文化工場,N,,,2021/12/31 17:00:00,Past,69
61560b03d083a31df00139b0,6,,2021-10-29 00:00:00,2021-12-31 00:00:00,2,2021/10/29 09:00:00,牡丹鄉（屏東縣）=,N,,,2021/12/31 17:00:00,Past,63
61560b03d083a31df00139b1,6,,2022-01-01 00:00:00,2022-02-28 00:00:00,1,2022/01/01 09:00:00,牡丹鄉（屏東縣）=,N,,,2022/02/28 17:00:00,Future,58
6156bd4daaa33ebf7159b23a,7,,2021-12-13 00:00:00,2022-06-20 00:00:00,14,2021/12/13 19:00:00,新月藝文沙龍,Y,,,2021/12/13 21:00:00,Past,189
6156c342aaa33ebf7159b23c,7,,2021-12-10 00:00:00,2022-05-13 00:00:00,14,2021/12/10 19:00:00,新月藝文沙龍,Y,,,2021/12/10 21:00:00,Past,154
6156f732aaa33ebf7159b243,1,,2021-12-08 00:00:00,2021-12-08 00:00:00,35,2021/12/08 19:30:00,國立陽明交通大學交大校區演藝廳,N,,,2021/12/08 21:00:00,Past,0
6156f827aaa33ebf7159b244,1,,2021-12-16 00:00:00,2021-12-16 00:00:00,41,2021/12/16 19:30:00,國立陽明交通大學交大校區演藝廳,Y,,,2021/12/16 21:00:00,Past,0
6156f9bfd083a31df00139d6,15,,2022-01-05 00:00:00,2022-01-08 00:00:00,38,2022/01/05 09:00:00,線上平台,N,,,2022/01/05 09:00:00,Future,3
61570faed083a31df00139de,2,,2021-12-31 00:00:00,2022-01-02 00:00:00,2,2021/12/31 14:30:00,華山1914文創園區東3B館 烏梅劇院,Y,25.0433045,121.52929569999999,2021/12/31 15:30:00,Past,2
61570fafd083a31df00139e2,2,,2021-12-25 00:00:00,2021-12-26 00:00:00,2,2021/12/25 14:30:00,紀州庵古蹟,Y,25.021535699999998,121.52066289999999,2021/12/25 15:30:30,Past,1
61570fb0d083a31df00139ed,8,,2021-10-12 00:00:00,2021-12-21 00:00:00,12,2021/10/12 00:00:00,威秀影城,Y,22.6241048,120.29763349999999,2021/12/21 23:59:59,Past,70
61575c93d083a31df0013a49,19,,2021-09-30 00:00:00,2021-12-09 00:00:00,9,2021/09/30 19:00:00,高雄市立圖書館總館,Y,22.6115529,120.30244909999999,2021/12/09 21:00:00,Past,70
61575c98d083a31df0013a5b,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,1,2021/12/01 09:00:00,欣榮紀念圖書館暨玉蘭文化會館,N,23.7569747,120.6749408,2021/12/31 17:00:00,Past,30
61575c99d083a31df0013a63,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,2,2021/10/01 09:00:00,車籠埔斷層保存園區,Y,23.794722,120.71061100000001,2021/12/31 17:00:00,Past,91
61575c9ad083a31df0013a68,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,1,2021/10/01 09:00:00,日月潭國家風景區,N,23.8565133,120.9021315,2021/12/31 17:00:00,Past,91
61575c9cd083a31df0013a73,6,,2022-01-04 00:00:00,2022-02-28 00:00:00,5,2022/01/04 09:00:00,苗栗縣政府文化觀光局,N,24.565963,120.8203986,2022/02/28 17:00:00,Future,55
61575c9ed083a31df0013a86,6,,2021-10-08 00:00:00,2021-12-31 00:00:00,11,2021/10/08 13:00:00,南庄鄉（苗栗縣）=,N,,,2021/12/31 15:10:00,Past,84
61575c9ed083a31df0013a87,6,,2022-01-01 00:00:00,2022-01-08 00:00:00,12,2022/01/01 09:00:00,南庄鄉（苗栗縣）=,N,,,2022/01/08 17:00:00,Future,7
61575ca1d083a31df0013a99,19,,2021-10-30 00:00:00,2021-12-25 00:00:00,11,2021/10/30 09:00:00,苑裡濱海藝文中心,N,24.455054,120.6449196,2021/12/25 17:00:00,Past,56
61583d05d083a31df0013aa2,6,,2021-12-16 00:00:00,2021-12-19 00:00:00,15,2021/12/16 10:00:00,台北圓山大飯店,Y,25.0786107,121.52628670000001,2021/12/19 18:00:00,Past,3
6158ae38d083a31df0013ab7,2,,2021-12-12 00:00:00,2021-12-12 00:00:00,1,2021/12/12 10:00:00,彰化市介壽生活藝文館,N,,,2021/12/12 12:00:00,Past,0
6158ae3ed083a31df0013ae4,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,1,2021/10/01 08:30:00,彰化縣埔心鄉立圖書館,N,,,2021/12/31 18:00:00,Past,91
6158ae40d083a31df0013af2,6,,2021-11-01 00:00:00,2021-12-20 00:00:00,6,2021/11/01 08:30:00,彰化縣田中鎮立圖書館,N,,,2021/12/20 18:00:00,Past,49
6158ae42d083a31df0013b01,19,,2021-10-03 00:00:00,2021-12-31 00:00:00,10,2021/10/03 09:30:00,國立彰化生活美學館,N,,,2021/12/31 20:50:00,Past,89
615958dfaaa33ebf7159b245,6,2021/10/05 09:12:17,2021-11-20 00:00:00,2021-12-08 00:00:00,40,2021/11/20 00:00:00,臺中市大墩文心中心 大墩藝廊（三）,N,,,2021/12/08 00:00:00,Past,18
615acb8ed083a31df0013b0c,6,2021/11/01 09:23:11,2021-10-16 00:00:00,2022-01-10 00:00:00,66,2021/10/16 00:00:00,花蓮縣石雕博物館,Y,23.9899822,121.6287389,2022/01/10 00:00:00,Past,86
615ae007d083a31df0013b11,15,,2021-10-04 00:00:00,2021-12-31 00:00:00,51,2021/10/04 00:00:00,小朋場共享空間,N,24.992236399999996,121.5257307,2021/12/31 00:00:00,Past,88
615b50c6d083a31df0013b2c,6,,2022-01-01 00:00:00,2022-01-01 00:00:00,4,2022/01/01 09:30:00,台灣創價學會桃園藝文中心,N,25.0207895,121.2223355,2022/01/01 17:00:00,Future,0
615b50e3d083a31df0013b39,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,1,2021/10/01 08:30:00,臺中市立圖書館梧棲分館,N,,,2021/12/31 21:00:00,Past,91
615b5101d083a31df0013b4d,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,5,2021/10/01 09:00:00,高雄市立圖書館南鼓山分館,N,22.623302,120.2730466,2021/12/31 17:00:00,Past,91
615bf405aaa33ebf7159b24a,15,2021/11/01 09:21:01,2021-10-23 00:00:00,2024-10-23 00:00:00,33,2021/10/23 00:00:00,《風華再現XR虛實互動》,N,,,2024/10/23 00:00:00,Past,1096
615bf5c4aaa33ebf7159b24b,19,,2021-12-07 00:00:00,2021-12-19 00:00:00,23,2021/12/07 09:30:00,臺灣珠寶藝術學院,Y,,,2021/12/19 17:00:00,Past,12
615c571ed083a31df0013b82,5,,2021-12-16 00:00:00,2021-12-17 00:00:00,8,2021/12/16 19:30:00,濕地｜venue,Y,25.050121,121.52539180000001,2021/12/16 20:20:00,Past,1
615ca24ed083a31df0013b88,6,,2022-01-02 00:00:00,2022-02-27 00:00:00,3,2022/01/02 08:30:00,桃園市政府文化局,N,24.994125,121.300519,2022/02/27 21:00:00,Future,56
615ca250d083a31df0013b8e,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,1,2021/10/01 08:30:00,臺中市立圖書館葫蘆墩分館,N,,,2021/12/31 21:00:00,Past,91
615ca263d083a31df0013ba7,2,,2022-03-25 00:00:00,2022-03-25 00:00:00,1,2022/03/25 19:00:00,龍潭區（桃園市）=,N,,,2022/03/25 20:30:00,Future,0
615ca263d083a31df0013ba8,2,,2022-03-18 00:00:00,2022-03-18 00:00:00,1,2022/03/18 19:00:00,龜山區（桃園市）=,N,,,2022/03/18 20:30:00,Future,0
615ca264d083a31df0013baa,6,,2022-01-01 00:00:00,2022-01-16 00:00:00,15,2022/01/01 09:30:00,國立臺灣工藝研究發展中心-臺北當代工藝設計分館,N,,,2022/01/16 17:30:00,Future,15
615ca285d083a31df0013bb9,6,,2021-10-01 00:00:00,2021-12-30 00:00:00,9,2021/10/01 08:00:00,龍井區（臺中市）=,N,,,2021/12/30 17:30:00,Past,90
615ca288d083a31df0013bcf,6,,2021-01-01 00:00:00,2021-12-31 00:00:00,5,2021/01/01 08:30:00,新北市立圖書館土城分館,N,,,2021/12/31 17:00:00,Past,364
615ca288d083a31df0013bd1,6,,2021-01-01 00:00:00,2021-12-31 00:00:00,5,2021/01/01 08:30:00,新北市立圖書館土城清水圖書閱覽室,N,,,2021/12/31 17:00:00,Past,364
615ca288d083a31df0013bd2,6,,2021-01-01 00:00:00,2021-12-31 00:00:00,5,2021/01/01 08:30:00,新北市立圖書館土城柑林埤圖書閱覽室,N,,,2021/12/31 17:00:00,Past,364
615ca288d083a31df0013bd3,6,,2021-01-01 00:00:00,2021-12-31 00:00:00,5,2021/01/01 08:30:00,新北市立圖書館板橋忠孝分館,N,,,2021/12/31 17:00:00,Past,364
615ca289d083a31df0013bd4,6,,2021-01-01 00:00:00,2021-12-31 00:00:00,5,2021/01/01 08:30:00,新北市立圖書館板橋浮洲圖書閱覽室,N,,,2021/12/31 17:00:00,Past,364
615ca28ad083a31df0013bd9,6,,2021-09-10 00:00:00,2021-12-31 00:00:00,20,2021/09/10 10:00:00,臺南市安平鄉土文化館,N,,,2021/12/31 18:00:00,Past,112
615d9301d083a3961cbfdce2,6,,2021-10-05 00:00:00,2021-12-31 00:00:00,18,2021/10/05 09:00:00,國立臺灣美術館,N,24.1411826,120.6633086,2021/12/31 09:00:00,Past,87
615da900d083a3961cbfdce9,1,,2021-12-25 00:00:00,2021-12-25 00:00:00,5,2021/12/25 11:00:00,臺北市中山堂中正廳,Y,25.042504100000002,121.5103541,2021/12/25 12:00:00,Past,0
615da900d083a3961cbfdcec,1,,2021-12-15 00:00:00,2021-12-15 00:00:00,2,2021/12/15 19:30:00,臺灣大學藝文中心雅頌坊,Y,25.0137944,121.53874099999999,2021/12/15 21:30:00,Past,0
615da901d083a3961cbfdcef,2,,2021-12-17 00:00:00,2021-12-19 00:00:00,5,2021/12/17 19:30:00,國家兩廳院-實驗劇場,Y,25.036756399999998,121.519047,2021/12/17 21:30:00,Past,2
615de39ad083a3961cbfdcf4,16,,2021-12-07 00:00:00,2021-12-07 00:00:00,0,2021/12/07 00:00:00,,N,,,,Past,0
615df403d083a3961cbfdd1e,6,,2021-10-04 00:00:00,2021-12-31 00:00:00,13,2021/10/04 08:00:00,大雅區（臺中市）=,N,,,2021/12/31 17:30:00,Past,88
615df406d083a3961cbfdd24,6,,2021-10-01 00:00:00,2021-12-31 00:00:00,6,2021/10/01 08:00:00,西區（臺中市）=,N,,,2021/12/31 17:00:00,Past,91
615df409d083a3961cbfdd2a,6,,2021-01-01 00:00:00,2021-12-31 00:00:00,1,2021/01/01 08:30:00,新北市立圖書館中和分館,N,,,2021/12/31 21:00:00,Past,364
615df409d083a3961cbfdd2b,6,,2021-10-12 00:00:00,2021-12-31 00:00:00,13,2021/10/12 08:00:00,楊梅區（桃園市）=,N,,,2021/12/31 17:00:00,Past,80
615df415d083a3961cbfdd72,6,,2021-10-15 00:00:00,2021-12-31 00:00:00,2,2021/10/15 09:00:00,原住民族委員會原住民族文化發展中心,Y,,,2021/12/31 17:00:00,Past,77
615df415d083a3961cbfdd73,6,,2022-01-01 00:00:00,2022-02-27 00:00:00,7,2022/01/01 09:00:00,原住民族委員會原住民族文化發展中心,Y,,,2022/02/27 17:00:00,Future,57
615df415d083a3961cbfdd74,6,,2021-10-15 00:00:00,2021-12-31 00:00:00,38,2021/10/15 09:00:00,屏東美術館,N,22.674647,120.489843,2021/12/31 17:30:00,Past,77
615df415d083a3961cbfdd75,6,,2022-01-01 00:00:00,2022-02-27 00:00:00,6,2022/01/01 09:00:00,屏東美術館,N,22.674647,120.489843,2022/02/27 17:30:00,Future,57
615df417d083a3961cbfdd83,2,,2021-12-11 00:00:00,2021-12-11 00:00:00,10,2021/12/11 15:00:00,六堆客家文化園區,Y,,,2021/12/11 16:30:00,Past,0
615df417d083a3961cbfdd84,2,,2022-01-01 00:00:00,2022-01-01 00:00:00,12,2022/01/01 15:00:00,六堆客家文化園區,Y,,,2022/01/01 16:30:00,Future,0
615eda9ed083a3961cbfdd87,6,,2021-12-21 00:00:00,2022-03-13 00:00:00,998,2021/12/21 10:00:00,捷運國父紀念館站),Y,25.043683899999998,121.55935,2022/03/13 17:30:00,Past,82
